tweet,labels
"83 Aduan Warga ke Posko Balai Kota DKI dalam 3 Hari, JAKI Sehari Capai 100 https://t.co/ezfB9j9pgQ",1
PPATK Temukan Dugaan Aliran Dana Judi Online ke Oknum Polisi https://t.co/Ba2jMYkCMl,1
"Perumahan di Semarang Porak-poranda Diterjang Banjir, Mobil di Garasi Hanyut https://t.co/Pz5psuQP0F",1
CSIS: Erick Thohir Masuk 3 Besar Tokoh yang Kompeten Pimpin Jakarta https://t.co/nA6kdKq2dK,1
Bamsoet: Saya Minta Pemerintah dan Pihak Terkait Tak Gunakan Buzzer jelang Pemilu 2024 https://t.co/iGCVEZ9lJl,1
[VIDEO] VIRAL! Pemuda Surabaya Nyindir Anies Baswedan 'Orang Yaman' https://t.co/hj4cWGMJgZ #vlix,1
Nasdem Minta Ruhut Sitompul Dkk Hentikan Kampanye Anies Intoleran https://t.co/sWHVmvYkGT,1
Gembong-PDIP Curiga Anies Paksa ASN DKI Beli Tiket Formula E https://t.co/4YmRfOkbQ6,1
"Bukan Pelanggaran HAM Berat, Dalih Komnas HAM Setop Usut Kasus Sambo https://t.co/UlpelzqNWX",1
"Kapten Timnas Portugal, Cristiano Ronaldo menolak menggunakan ban kapten pelangi di Piala Dunia 2022 Qatar yang merupakan dukungan bagi Komunitas LGBT.
https://t.co/B6HDeasvIk https://t.co/RMy8wA4JzC",1
Lembaga Survey: Elektabilitas Nasdem Turun Usai Deklarasikan Anies https://t.co/eMnumtOLPg https://t.co/EelVbIfudF,1
"Aremania : Tidak Cukup Kapolres, Kapolda Jatim Juga Harus Dicopot https://t.co/2SwKadkCmy https://t.co/gq5F9rLCOg",1
Kamaruddin Sebut Polisi Cuma Seminggu Ngabdi ke Negara Sisanya ke Mafia https://t.co/ZRatDIRX2Y,1
Ganjar Dinilai Sosok yang Mengerti Atasi Masalah Pedesaan https://t.co/RIBU3gK4ht,1
"Viral, Surat Ali Ngabalin Minta Rp800 Juta ke Wali Kota Cirebon https://t.co/qelKeiHq06",1
Sri Mulyani: Dana Subsidi BBM Masih Dinikmati Mereka yang Punya Mobil https://t.co/Uzgfp6j3O3,1
Sekjen PDIP: Kedekatan dengan Rakyat Adalah Politik Paling Hebat https://t.co/BmxLFaXiN2,1
Teddy Gusnaidi ke BEM SI: Anak-anak Ini Nggak Punya Ilmu! https://t.co/slD9PxMw1k,1
Plakat Penghargaan IRRI Untuk Jokowi Ternyata Buatan Kementan RI https://t.co/zWQU0CXV8H,1
"Erick Thohir soal Peluang RI Jadi Tuan Rumah Piala Dunia: Uangnya Ada, Asal Jangan Dikorupsi https://t.co/iXnbMShlud",1
"PSI Tak Mungkin Dukung Anies Sebagai Capres, Ada Rapor Merah https://t.co/gpvQLMr4pf",1
Mahfud: Kapolri Turuti Keinginan Publik Agar Putri Candrawathi Ditahan https://t.co/gJRGA5N3In,1
"Jokowi: Pemimpin yang Mikirin Rakyat, Banyak Kerutan di Wajah dan Rambutnya Putih Semua https://t.co/GZG5ND059i",1
"Jubir PSI: Secara Umum, Jakarta Mandek di Era Anies https://t.co/HnpnFMJflu",1
Wagub Jabar Minta Pemuda Injak Alquran di Sukabumi Dihukum Berat https://t.co/h6vzcb4Ikn https://t.co/xN6NWlxj1r,1
"Elektabilitas Moncer, Erick Thohir Bisa Jadi 'Penentu' Pilpres 2024 https://t.co/IujG89VDHH",1
"Viral Wishlist Wirda Mansur, Pengin Punya Penghasilan 100M Sehari https://t.co/brzVwSK0DB",1
Warganet Pergoki Kapolda Fadil Imran Berbincang via Ponsel di Istana https://t.co/Cvz4AFEXpV,1
"Gerindra: Prabowo Dihormati Dunia, Jadi Presiden Indonesia Lebih Baik https://t.co/2ICd0jbbPo",1
"Harga Pertamax Turun Jadi Rp13.900 #BREAKINGNEWS 
https://t.co/0nh6X3INKy",1
NU DKI Protes Anies Usulkan Dana Hibah 2023 Hanya Rp4 Miliar https://t.co/7EtdRxi7lV,1
Kuat Ma'ruf Laporkan Hakim Perkara Pembunuhan Brigadir J ke MA dan KY https://t.co/M9VPeBZDJ7,1
"Besok, Puan Maharani Terima Gelar Doktor Honoris Causa dari PKNU https://t.co/1OXpNvfUTN",1
Jokowi Beri Santunan Rp50 Juta untuk Korban Tewas Tragedi Kanjuruhan https://t.co/lDArf6b1hJ,1
PSSI Respons Dihujat karena Fun Football: Keinginan Presiden FIFA https://t.co/ze1DtdThLd,1
Rian Ernest Mundur dari PSI: Ini Keputusan yang Benar https://t.co/SGZDiX3Aet,1
Jokowi Disuntik Vaksin Covid-19 Dosis Keempat Hari Ini https://t.co/3E9TSxvlHJ,1
KPK Geledah Ruang Kerja Khofifah dan Emil Dardak https://t.co/L0R5zfdijK,1
"Lihat Prestasi Solo di Medsos, Giring PSI Dukung Gibran Jadi Gubernur https://t.co/x9VWdTaIuT",1
Menkes: Obat Picu Gagal Ginjal Akut Diproduksi di Indonesia https://t.co/YHVMJ2hmJO,1
Nikahan Kaesang-Erina Bakal Dijaga 10.800 Personel Gabungan https://t.co/IfHSnKgy22,1
"Mengapa Harga Pertalite Tidak Turun, Padahal Harga Minyak Landai? https://t.co/kbKXs2fd4u",1
"Bikin Prank KDRT Lapor Polisi, Baim Wong dan Paula Verhoeven Dihujat https://t.co/AirVWVNNe1",1
Sebar Foto Bom Bunuh Diri Polsek Astana Anyar Bisa Dipenjara 4 Tahun https://t.co/PBPlnMcRdT,1
"Iwan Bule: Shin Tae Yong Jangan Mundur, Cukup Saya Saja https://t.co/ZpAaHRUQqc",1
Bos Indomaret Howard Timotius Meninggal Tertabrak Truk di Tangsel https://t.co/EbxKKKOntr,1
Surya Paloh Tunggu Jokowi Bilang Pilpres 2024 Jatah Anies Baswedan https://t.co/MIFBrLsl23,1
Mahfud MD: PSSI hingga PT LIB Saling Menghindar Bukti Liga Kacau https://t.co/MyxlA4B78O,1
Alumni 212 Gelar Reuni Aksi 411 Besar-besaran Bulan Depan di Istana https://t.co/7LSHgF01x1,1
"Autopsi Korban Kanjuruhan Batal Digelar, Polisi Klaim Keluarga Menolak https://t.co/LfYETAR8A1",1
Relawan Ikrar Dukung Total Ganjar Capres: Kami Tolak Politik Identitas https://t.co/l0v0Pmno4y,1
Mahfud Cerita Rakyat Filipina Histeris Kagum Saat Bertemu Jokowi https://t.co/jGOzI288hs,1
9 Komandan Brimob Dinonaktifkan Buntut Tragedi Kanjuruhan https://t.co/muncWM01nm,1
"Kapolri Mutasi 14 Kapolda, Termasuk Irjen Teddy Minahasa https://t.co/2hDemSMPsf",1
Pelatih Wales Ngamuk FIFA Larang Ban Kapten Pelangi: Ini Gila https://t.co/grBF2xoa4h,1
Polisi Selidiki Video Porno Kebaya Hijau Viral di Media Sosial https://t.co/GXWF3zSgzk,1
Brigjen Hendra Hubungi Tim KM 50 untuk Sisir CCTV Sekitar Rumah Sambo https://t.co/0fgXkM2RFH,1
Keluh Kesah Pembeli Rokok Batangan: Ngeteng Aja Diatur Pemerintah https://t.co/w8srC7RIIe,1
"Jadi Letkol Tituler, Deddy Corbuzier Dapat Gaji Hingga Tunjangan https://t.co/MfX7X06MZo",1
"Viral Ketua PSSI Ogah Mundur, Tagar #IwanBuleOut Menggema https://t.co/5H2nmTu9Pv",1
Gerindra Sindir Pemimpin Cuma Bikin Tempat-tempat Selfie https://t.co/wjrnjLelt7,1
Terpidana Kasus Bom Bali Umar Patek Resmi Bebas Bersyarat https://t.co/AqNT70dDch,1
Viral Dugaan Saldo Brigadir J Tembus Rp100 Triliun https://t.co/AKyyCEmhPF,1
"Jokowi: Guru Harus Update Informasi, Jangan Beri Ilmu Usang https://t.co/sxt90SRBz5",1
PDIP Akan Panggil Ganjar Buntut Pernyataan Siap Jadi Capres https://t.co/7fNO5zYbDJ,1
"Covid di China Tembus 250 Juta Kasus, WHO Ketar-ketir https://t.co/Qnqy2Zje0c",1
"Ki Joko Bodo Meninggal Dunia
https://t.co/cXQqRLIMp4",1
Adik Kim Jong Un: Presiden Korsel Idiot dan Anjing Setia AS https://t.co/IOHaoPjkwE,1
"Teriakan Suporter Ekuador: Kami Mau Bir, Kami Mau Bir! https://t.co/BzGWJHor37",1
Elon Musk: Masa Depan Indonesia Sangat Cerah https://t.co/bPij3IYtTi,1
Bamsoet Hidupkan Lagi Wacana Perpanjangan Masa Jabatan Jokowi https://t.co/riCFGLlN8O,1
Enumerator BRIN Mundur Massal Usai Honor Dipangkas 80 Persen https://t.co/xlbPB1BeDJ,1
"Pakai Kardus di Pemilu, KPU Sebut Kotak Alumunium Menggoda Buat Dicuri https://t.co/Uf4cpax8uq",1
Pengacara Klaim Ferdy Sambo Siap Buka Informasi Penting di Buku Hitam https://t.co/CSYkBC1QUC,1
"Shin Tae Yong Ancam Mundur, Tagar #STYOut Menggema https://t.co/gle6syATmr",1
"Pamungkas: Enggak Suka Gue Tidak Apa, Cuma Jangan Kelewatan https://t.co/gQa9z9MnCT",1
NasDem Dapat Kabar Izin Lokasi Acara Anies di Riau Juga Dicabut https://t.co/2nZ7kd0B63,1
Korut Eksekusi Mati 2 Remaja di Depan Warga Gegara Sebarkan Film Korea https://t.co/9qu8AzgzhG,1
"IPW Desak Kapolri Copot Kapolres Malang, Buntut Tragedi Kanjuruhan https://t.co/EQX7KHZMAb",1
Jokowi Kembali Ingatkan Jangan Adu Domba di Pemilu 2024 https://t.co/VhJ5TPg0zJ,1
ART berinisial I (23) disiksa majikannya di apartemen di Jaksel. Korban diikat ke kandang anjing hingga disiram air panas dan dipaksa makan kotoran anjing https://t.co/oRlgQYFsKz,1
"Perusahaan Boeing disebut jaksa menyerahkan Rp 138 M kepada ACT untuk pembangunan fasilitas. Namun, kata jaksa, hanya Rp 20 miliar yang benar-benar tersalurkan. https://t.co/QZYpw96DKK",1
Jokowi menilai untuk menangkal banjir di Jakarta kuncinya cuma 3 hal. Ia meminta agar siapapun yang memimpin DKI Jakarta melakukan 3 hal tersebut. Apa saja wejangannya?  https://t.co/IDi5Q2K8Wt,1
"Nasib naas menimpa anak perempuan berusia 12 tahun di Cimahi, pulang ngaji tewas ditusuk orang tak dikenal.

Via @detik_jabar https://t.co/pYq3WObKhm",1
"Sejumlah Aremania bersujud dan menangis di depan Mako Brimob Malang, meminta polisi mengusut tuntas Tragedi Kanjuruhan. https://t.co/n3hmsuTzi3",1
Badan Intelijen Negara (BIN) launching lembaga baru yakni Persatuan Olahraga BIN atau PORBIN. Lembaga ini bertujuan untuk membina atlet-atlet berprestasi di kancah nasional. https://t.co/aJcaq2Rz6l,1
"PSI secara masif memasang baliho Ganjar-Yenny di beberapa kota di Jatim. Di Kota Blitar, Pemkot mempermasalahkan baliho itu karena tak pernah ada konsultasi.

via @detik_jatim https://t.co/KndDhswq2q",1
"Video mesum wanita kebaya merah direkam di sebuah hotel kawasan Gubeng Surabaya. Berikut sederet bukti yang ditemukan dari hasil penelusuran detikJatim.

via @detik_jatim https://t.co/HNyjrCBUXf",1
Tengah ramai dibahas sosok AKBP Aris Rusdianto. Dia kini sedang jadi rebutan tiga wanita yang ngaku jadi istri sah.  https://t.co/Vx89ds5rk1,1
Seekor babi masuk ke Kantor Dinas LH DKI Jakarta di Jakarta Timur. Babi itu bahkan sempat masuk ke dalam ruang kerja hingga membuat gempar pegawai. https://t.co/CavRp2S2LU,1
"Sosok pemeran pria di video mesum wanita kebaya merah merupakan mahasiswa salah satu universitas swasta di Surabaya. Ia mahasiswa Fakultas Seni dan Desain.

via @detik_jatim https://t.co/Yn921XfleO",1
"MA mengetok palu dengan keras dalam kasus korupsi Jiwasraya. MA memutuskan merampas aset Benny Tjokrosaputro sebesar Rp 2,4 triliun untuk negara! https://t.co/jVfyda3IoM",1
Mantan Karopaminal Divpropam Polri Brigjen Hendra Kurniawan (HK) telah selesai menjalani sidang etik. Hendra diberhentikan tidak dengan hormat dari Polri. https://t.co/57eX5OB6Nb,1
Kapolri Jenderal Listyo Sigit Prabowo mengeluarkan arahan untuk memperbolehkan warga yang tidak lulus ujian SIM mengulang di hari yang sama. https://t.co/WJn9qMMfuV,1
Pj Gubernur DKI Heru Budi Hartono akan membuka kembali meja pengaduan di era Gubernur Ahok. PAN menilai warga DKI akan senang jika keluhan di dengar langsung. https://t.co/zB6A3KfwzK,1
"Pemuda asal Garut Randi Alwi (23) membuat jaringan internet bernama Arjasari Net untuk daerah blank spot internet. Usahanya itu menghasilkan omzet puluhan juta.

Via: @detik_jabar https://t.co/jIcabLWJpQ",1
Anies Baswedan mengungkap alasan jarang mengajak media saat datangi kampung-kampung menemui masyarakat ketika masih menjabat.  https://t.co/vxYOijInCd,1
"[CRIME STORY] Yasin Fadilah (49), warga Pasuruan tewas ditikam pisau Maulud Riyanto. Riyanto membunuh karena dendam ibunya pernah diperkosa Yasin.

via @detik_jatim https://t.co/1he0Xj8Jbq",1
"Tersangka pemeran video Kebaya Merah ternyata merupakan salah satu pasien rawat jalan di RSJ Menur Surabaya.

via @detik_jatim https://t.co/hXQyVog0gH",1
"Kasus mobil tabrak lari pesepeda di perempatan lampu merah Harmoni, Jakarta Pusat jadi sorotan. Sahroni menilai kedua pihak salah. https://t.co/33Rts7XUmN",1
"Ferdy Sambo menggugat Presiden Jokowi ke Pengadilan Tata Usaha Negara (PTUN) Jakarta. Sebab, Ferdy Sambo tidak terima dipecat. Hal itu tertuang dalam website PTUN Jakarta.

Berikut permohonan Ferdy Sambo SH SIK MH: https://t.co/36Af5E7Cmz https://t.co/17DVxOSM4U",1
"Rombongan motor gede Chef Juna mengalami kecelakaan di Jalur Pantura, Mlangi Situbondo. Intimidasi kru moge ke wartawan sempat mewarnai insiden itu. https://t.co/pNpKtH0fUP",1
"Pria di Sitaro, Sulawesi Utara, nekat membakar rumahnya sendiri usai menang taruhan Piala Dunia 2022 dalam laga Brasil Vs Serbia.  https://t.co/jqHTAHN2g2",1
Ketua Umum Partai NasDem Surya Paloh heran dirinya disebut penista agama saat mengusung Ahok dan disebut kadrun saat mendukung Anies. https://t.co/ayn37pgpRe,1
"Tersangka pembunuh Icha, Christian Rudolf Tobing, pernah menjadi pendeta muda di GBP Kasih Allah Ministry. https://t.co/g4XKlqcSSQ",1
PM Malaysia Anwar Ibrahim mengatakan bahwa para menteri Kabinet telah menyetujui pemotongan gaji 20% sampai negara tersebut mencapai pemulihan ekonomi. https://t.co/RHA9SY2qF6,1
"Penyidik dibuat terkejut oleh pemeran wanita video Kebaya Merah. Wanita itu mendadak berubah kepribadian menjadi binal dan minta diborgol saat diperiksa.

via @detik_jatim https://t.co/t43wk4sRS8",1
"Mantan Gubernur DKI Jakarta Anies Baswedan disebut berhasil selamatkan uang negara Rp 23,3 triliun. Benarkah?  https://t.co/omRVCiVFDO",1
"Wakil Presiden ke-10 dan 12 Jusuf Kalla (JK) menyarankan Anies Baswedan pilih cawapres bukan dilihat dari popularitas, tapi pengalaman dalam membantu presiden. https://t.co/2ipITeHNNp",1
Henry Yosodiningrat yang juga aktivis anti-narkoba itu memutuskan menjadi pengacara Irjen Teddy Minahasa karena beberapa keyakinannya. https://t.co/vzAQewXQTT,1
"Bukan hanya sampai Bandung, Menteri Perhubungan Budi Karya Sumadi menyebut proyek kereta cepat akan diperpanjang sampai Surabaya! https://t.co/LxsqF8qsvG",1
"Massa Aksi 411 menggelar orasi di kawasan Patung Kuda, Jakarta. KSP Irfan Pulungan menyebut Aksi 411 ngawur karena menuntut Presiden Jokowi mundur. Kenapa? https://t.co/AOSpgmSwul",1
"""Kita harus menunjukkan bahwa pemerintah yang menyayangi rakyatnya, pemerintah yang mencintai rakyatnya. Dengan begitu maka kecintaan itu akan berbalik kepada kita semua,"" kata Anies. https://t.co/sGdb8yUkAt",1
"#Foto Seorang wanita membawa pistol diduga menerobos Istana Negara, Jakarta Pusat. Berikut potretnya! https://t.co/wSxWWCetab",1
"Presiden Jokowi telah menerbitkan Kepres 25/2022, salah satunya akan mengatur larangan penjualan rokok batangan.  https://t.co/8DNCvjIYOG",1
Juru bicara PSSI Acmad Riyadh menuding FIFA lah yang mengajak fun footbal dahulu. Kegiatan ini dikecam banyak pihak karena digelar di tengah Tragedi Kanjuruhan https://t.co/2sIKqRBP9m,1
BEM SI mempertanyakan substansi polisi melakukan tes urine di kampus. BEM SI nilai banyak hal lebih penting untuk diurusi polisi ketimbang tes urine.  https://t.co/5tqbTTaumE,1
"DKI tidak mengalokasikan anggaran untuk pembangunan jalur sepeda pada 2023 nanti. Padahal, Anies sudah menargetkan 535,68 km jalur sepeda terbangun pada 2026. https://t.co/scSWnHBFcm",1
"BNPB melaporkan data terkini korban meninggal imbas gempa bumi M 5,6 di Cianjur. Total sampai saat ini ada 46 orang meninggal dunia dan 700-an orang terluka! https://t.co/SNgQNtXXzK",1
Mantap! PNS di Direktorat Jenderal Pajak Kemenkeu dapat bonus karena penerimaan pajak 2022 tembus target. Segini rincian bonusnya tiap jabatan. https://t.co/B1Vaygpcm5,1
"#Foto Congrats!💍😍 Chelsea Islan sudah resmi dilamar Rob Cardinal. Proses lamaran itu digelar di salah satu kawasan di Jakarta. Intip yuk momen bahagia keduanya!

Foto: Dok. Instagram https://t.co/AfvIEs6mPI",1
"Bupati Lebak tidak melarang perayaan Natal di Lebak. Tapi, meminta agar ruko tak dijadikan tempat Ibadah, dan tak akan persulit izin pendirian tempat ibadah. https://t.co/VJRBLxd0pd",1
"Polri menemukan lima jenazah korban gempa bumi dan tanah longsor di Cianjur, Jawa Barat. Dua di antaranya merupakan jenazah anak dan ibu yang sedang berpelukan. https://t.co/sHTi8bPqV8",1
Siswa SD dan SMP di Surabaya dikabarkan akan dibebastugaskan dari pekerjaan rumah atau PR. Setuju dengan rencana tersebut? https://t.co/WOb8EpoAVU,1
Anies Baswedan menghadiri kegiatan jalan sehat HUT Partai Nasdem ke-11 di Alun-alun Ciamis. Dia menyapa warga Ciamis dengan pekikan 2024 ganti presiden!  https://t.co/T8nm6oLPDF,1
"""Saya melihat harga yang naik, minyak goreng, kaget juga tadi naik Rp 2 ribu. Tempe naik, memang kedelainya di harga Rp 15 ribu,"" kata Jokowi.

Via @detik_jateng https://t.co/pJUSGcxs4a",1
Ferdy Sambo mencabut gugatan ke Presiden Jokowi dan Kapolri Jenderal Listyo Sigit Prabowo ke Pengadilan Negeri Tata Usaha (PTUN) Jakarta terkait pemecatan dirinya sebagai Kadiv Propam Polri. Sambo memutuskan mencabut gugatan itu atas masukan berbagai pihak. https://t.co/p4z3tVGkw8,1
"Kemenkes RI meminta seluruh nakes menyetop sementara resep obat sirup, tiap apotek juga dilarang menjual obat sirup sementara, usai 192 anak gagal ginjal. https://t.co/YRRZt3PGz6",1
"Seorang siswa kelas 6 SD di Kecamatan Wates ditemukan tewas di dalam kamarnya. Di bawah pipinya yang nampak lebam, terselip HP yang kondisinya masih menyala.

via @detik_jatim https://t.co/IdDEoihiKM",1
Nikita Mirzani mentraktir pizza untuk 700 tahanan di Rutan Serang. Ia menghabiskan uang sebanyak lebih dari Rp 10 juta. https://t.co/uZa9TX4qLT,1
Kang Emil mengungkapkan harapannya untuk 2024. Dia berharap skincare dapat ditanggung oleh BPJS. https://t.co/w2WfExp7kP,1
BEM UI memberi nilai jelek untuk 3 tahun pemerintahan Jokowi-Ma'ruf. Mereka menyuarakan tagar 'cukup sudah' . BEM UI sempat trending di Twitter. https://t.co/WDz9XiJXca,1
"Wali Kota Depok Idris menyampaikan pihaknya mendengarkan aspirasi wali murid SDN Pocin 1. Akan tetapi, dia mengatakan peruntukan lokasi itu untuk masjid. https://t.co/KLvjjVIofq",1
"Nah Asyik Nyabu, Oknum Polisi Berpangkat Bripka Kena Tangkap Satnarkoba Bareng Teman Perempuan https://t.co/fKY3deQMGE",1
"Presiden Jokowi Dijadwalkan Bekerja dari Istana Kepresidenan Bogor, Gara-Gara Ada Demo Tolak Kenaikan Harga BBM di Jakarta? https://t.co/WJLpdmH34T",1
Jokowi: Saya Cek Pak Prabowo Punya Kerutan dan Sebagian Rambutnya Putih https://t.co/aumeS9YNOh,1
"Gubernur DKI Jakarta Anies Baswedan dinilai tidak becus dalam mengendalikan banjir dan kemacetan di ibu kota selama menjabat lima tahun sebagai kepala daerah. 

Simak berita selengkapnya di https://t.co/GgtZcy3DlU
#NewsOne #CariBeritaditvOne https://t.co/dNFTigQoKz",1
"Terungkap, Ferdy Sambo Kuras Rekening Brigadir J usai Menghabisi Nyawanya, Tabungan Rp200 Juta Ludes https://t.co/iuTHBaDc4T",1
"Pakai Kemeja Harga Rp12 Juta, ""Outfit"" Andi Rian Dibongkar Netizen, Disebut Brigjen Burberry https://t.co/7Wd9hUxo7w",1
"Isu Gantikan Andika Perkasa Jadi Panglima TNI, KASAD Dudung Abdurrahman: Kita Serahkan Kepada yang Maha Kuasa! https://t.co/cLqX1PDtKb",1
"Ini Julukan 6 Presiden RI, yang Mana Favoritmu? https://t.co/TtXAZJV6qi",1
"Ricuh Pengukuran Lahan Tambang di Desa Wadas Purworejo, Puluhan Orang Ditangkap https://t.co/6dJzaZRRjS",1
"Di Magelang, Putri Candrawathi dan Kuat Disebut Berhubungan Intim lalu Ketahuan Brigadir J, Deolipa: Mereka Kaget, Kuat Lapor Sambo, Putri Lapor Ricky https://t.co/Dmmw3DlDUI",1
DKI Berencana Jadikan JIS Lokasi Shalat Idul Fitri 1443 Hijriah https://t.co/hXvDmtD3zF,1
"Shin Tae-yong Ancam Mundur Gegara Iwan Bule, Netizen: Dibilangin Ngeyel https://t.co/zoZAas7i4A",1
"""LGBT, Huruf L,G, dan T Hilangkan, Nah B Alias Biseksual itulah Irjen Ferdy Sambo,"" Kata Bekas Pengacara Bharada E, Deolipa Yumara https://t.co/cepkYHJRuZ",1
"Aktris Wanda Hamidah Masuk Partai Golkar, Keluar NasDem Gegara Anies Baswedan? https://t.co/wo1OCq3uid",1
Survei Voxpol: Mayoritas Publik Tak Setuju Anies Baswedan Jadi Tersangka Dugaan Kasus Korupsi Formula E https://t.co/WeQj6ZbBTF,1
"LSI: Elektabilitas PDIP Tempati Posisi Teratas, Persentasenya 26,6 Persen https://t.co/EdolMyvxb8",1
"Dilaporkan Oleh LBH GP Ansor, Roy Suryo Tertawa dan Siap Tembak Balik https://t.co/8CYWPZtVSa",1
"Larang Pakai Hijab di Pabrik, Karyawati di Sukabumi Mogok Kerja https://t.co/lSfnAJ8Yo4",1
Ribuan Emak-emak Gelar Tadarus Al Quran di Trotoar Jalan Kota Bogor https://t.co/RUfwwcIK7m,1
"Kuat Maruf Disebut Pengkhianat di Keluarga Ferdy Sambo, Kuat Berhubungan Intim dengan Putri, Orang Dekat Sambo Bilang Brigadir J Jadi Kambing Hitam https://t.co/MsE2NtHql0",1
"Sudah Muak pada Lesti Kejora dan Rizky Billar, Netizen Minta Pasangan Bucin itu Tak Perlu Ditampilkan di TV Lagi: Leslar Contoh yang Buruk https://t.co/lRezkfT8Fr",1
Kompolnas: Ada Pejabat Perintahkan Anggota Gunakan Gas Air Mata https://t.co/bF1PTL9rCn,1
"Buntut Tidak Hafal Pancasila, Ketua DPRD Kabupaten Lumajang Mengundurkan Diri https://t.co/c2wOwWDoto",1
"Banjir Terjang Wilayah Pantura Mangkang Kota Semarang Jawa Tengah, BPBD Buka Dapur Umum https://t.co/JoEb1LmnHX",1
"Bak Massa Penonton Konser Musik, Penampakan Kerumunan Warga Berburu Minyak Goreng https://t.co/ntgQpI7m6v",1
"Soekarno Ceraikan Oetari Demi Nikahi Inggit Garnasih yang Sudah Bersuami, Berawal dari Sering Curhat https://t.co/xUEZSu9GmM",1
Geram! Kuasa Hukum Brigadir J Tidak Boleh Masuk Saat Rekonstruksi Kasus: Omong Kosong! Katanya Transparan Mending Kita Pulang https://t.co/Yk8AnEIqQ7,1
"Aremania Minta Aparat yang Menyemprot Gas Air Mata ke Tribun Stadion Kanjuruhan Mengaku, Di Dunia Bisa Kabur Tidak di Akhirat https://t.co/4jFW00csOg",1
Serikat Mahasiswa Muslimin Indonesia Ancam Demo Besar-Besaran Jika Harga BBM Naik https://t.co/Xa1Dj5ngQw,1
Lebih dari 120 Suporter Arema FC Meninggal dan Ratusan Lainnya Terluka saat Kerusuhan di Stadion Kanjuruhan https://t.co/hrzr9Nh2YF,1
Masjid Agung Meulaboh Aceh Gelar Shalat Tarawih Tanpa Jarak https://t.co/SiAD61y3Ku,1
Membludak! Sholat Tarawih Pertama Di Masjid Ampel Surabaya Jamaah Tak Kenakan Masker https://t.co/lRHNM4r55r,1
Kemenhub Sebut IKN Hanya Gunakan Kendaraan Listrik dan Otonom https://t.co/OXf2u7bKMv,1
"PDIP Singgung Anies Baswedan Tak Mampu Bangun Sodetan Selama Lima Tahun, Kalah dengan Heru Budi yang Baru Menjabat Dua Bulan https://t.co/pI8gtdEZLY",1
Antre Panjang Demi Solar Bikin Sopir Muak: Sudah 4 Bulan Susah! https://t.co/enBJ5y2NGs,1
